year,title,role,rank,person,gender,gender_conf
1993,Menace II Society,starring,1,Tyrin Turner,male,0.9925
1993,Menace II Society,starring,2,Larenz Tate,male,1
1993,Menace II Society,starring,3,June Kyoto Lu,female,0.9857
1993,Menace II Society,starring,4,Toshi Toda,female,1
1993,Poetic Justice,director,1,John Singleton,male,0.9961
1993,Poetic Justice,starring,1,Janet Jackson,female,0.9974
1993,Poetic Justice,starring,2,Tupac Shakur,male,1
1993,Poetic Justice,starring,3,Regina King,female,0.9967
1993,Poetic Justice,starring,4,Joe Torry,male,0.9745
1993,My Life,director,1,Bruce Joel Rubin,male,0.9965
1993,My Life,starring,1,Michael Keaton,male,0.9947
1993,My Life,starring,2,Nicole Kidman,female,0.9968
1993,My Life,starring,3,Bradley Whitford,male,0.9953
1993,My Life,starring,4,Queen Latifah,female,0.9977
1993,The Man Without a Face,director,1,Mel Gibson,male,0.9011
1993,The Man Without a Face,starring,1,Mel Gibson,male,0.9011
1993,The Man Without a Face,starring,2,Nick Stahl,male,0.998
1993,The Man Without a Face,starring,3,Margaret Whitton,female,0.9971
1993,The Man Without a Face,starring,4,Fay Masterson,female,0.9311
1993,The Adventures of Huck Finn,director,1,Stephen Sommers,male,0.9964
1993,The Adventures of Huck Finn,starring,1,Elijah Wood,male,0.9952
1993,The Adventures of Huck Finn,starring,2,Courtney B. Vance,female,0.9277
1993,The Adventures of Huck Finn,starring,3,Robbie Coltrane,male,0.544
1993,The Adventures of Huck Finn,starring,4,Jason Robards,male,0.9948
1993,Striking Distance,director,1,Rowdy Herrington,male,0.9981
1993,Striking Distance,starring,1,Bruce Willis,male,0.9965
1993,Striking Distance,starring,2,Sarah Jessica Parker,female,0.9971
1993,Striking Distance,starring,3,Dennis Farina,male,0.9956
1993,Striking Distance,starring,4,Tom Sizemore,male,0.9969
1993,Benny & Joon,director,1,Jeremiah S. Chechik,male,0.9958
1993,Benny & Joon,starring,1,Johnny Depp,male,0.9894
1993,Benny & Joon,starring,2,Mary Stuart Masterson,female,0.9964
1993,Benny & Joon,starring,3,Aidan Quinn,male,0.9733
1993,Benny & Joon,starring,4,Julianne Moore,female,1
1993,The Program,director,1,David S. Ward,male,0.9963
1993,The Program,starring,1,James Caan,male,0.9956
1993,The Program,starring,2,Halle Berry,female,0.9995
1993,The Program,starring,3,Omar Epps,male,0.9945
1993,The Program,starring,4,Craig Sheffer,male,0.9964
1993,The Remains of the Day,director,1,James Ivory,male,0.9956
1993,The Remains of the Day,starring,1,Anthony Hopkins,male,0.9946
1993,The Remains of the Day,starring,2,Emma Thompson,female,0.9979
1993,The Remains of the Day,starring,3,John Haycraft,male,0.9961
1993,The Remains of the Day,starring,4,Christopher Reeve,male,0.995
1993,Guilty as Sin,director,1,Sidney Lumet,male,0.6864
1993,Guilty as Sin,starring,1,Rebecca De Mornay,female,0.9973
1993,Guilty as Sin,starring,2,Don Johnson,male,0.9937
1993,Guilty as Sin,starring,3,Stephen Lang,male,0.9964
1993,Guilty as Sin,starring,4,Jack Warden,male,0.9969
1993,Rudy,director,1,David Anspaugh,male,0.9963
1993,Rudy,starring,1,Sean Astin,male,0.9925
1993,Rudy,starring,2,Jon Favreau,male,0.9921
1993,Rudy,starring,3,Ned Beatty,male,1
1993,Rudy,starring,4,Greta Lind,female,0.9998
1993,Much Ado About Nothing,director,1,Kenneth Branagh,male,0.9958
1993,Much Ado About Nothing,starring,1,Kenneth Branagh,male,0.9958
1993,Much Ado About Nothing,starring,2,Emma Thompson,female,0.9979
1993,Much Ado About Nothing,starring,3,Keanu Reeves,male,0.9499
1993,Much Ado About Nothing,starring,4,Kate Beckinsale,female,0.9988
1993,Nowhere to Run,director,1,Robert Harmon,male,0.9959
1993,Nowhere to Run,starring,1,Jean-Claude Van Damme,female,0.9444
1993,Nowhere to Run,starring,2,Rosanna Arquette,female,0.9995
1993,Nowhere to Run,starring,3,Kieran Culkin,male,0.8768
1993,Nowhere to Run,starring,4,Ted Levine,male,0.9978
1993,Coneheads,director,1,Steve Barron,male,0.9961
1993,Coneheads,starring,1,Dan Aykroyd,male,0.9954
1993,Coneheads,starring,2,Jane Curtin,female,0.9971
1993,Coneheads,starring,3,Robert Knott,male,0.9959
1993,Coneheads,starring,4,Jonathan Penner,male,0.9954
1993,Super Mario Bros.,director,1,Annabel Jankel,female,1
1993,Super Mario Bros.,director,2,Rocky Morton,male,0.9914
1993,Super Mario Bros.,starring,1,Bob Hoskins,male,0.9969
1993,Super Mario Bros.,starring,2,John Leguizamo,male,0.9961
