major,percentile,earnings
Art History,30,1.908249
Art History,31,1.923645
Art History,32,1.944728
Art History,33,1.96096
Art History,34,1.978569
Art History,35,2.000844
Art History,36,2.016711
Art History,37,2.034602
Art History,38,2.056063
Art History,39,2.075987
Art History,40,2.099248
Art History,41,2.116345
Art History,42,2.133634
Art History,43,2.149608
Art History,44,2.167138
Art History,45,2.18213
Art History,46,2.202511
Art History,47,2.224238
Art History,48,2.239918
Art History,49,2.26581
Art History,50,2.28958
Art History,51,2.30857
Art History,52,2.328107
Art History,53,2.349047
Art History,54,2.369658
Art History,55,2.389154
Art History,56,2.413117
Art History,57,2.443371
Art History,58,2.461195
Art History,59,2.48556
Art History,60,2.505774
Art History,61,2.525399
Art History,62,2.550611
Art History,63,2.576483
Art History,64,2.60376
Art History,65,2.631211
Art History,66,2.651896
Art History,67,2.671939
Art History,68,2.700179
Art History,69,2.736446
Art History,70,2.766582
Art History,71,2.790721
Art History,72,2.81472
Art History,73,2.84535
Art History,74,2.878689
Art History,75,2.919564
Art History,76,2.95548
Art History,77,2.983313
Art History,78,3.021534
Art History,79,3.055384
Art History,80,3.088691
Art History,81,3.138341
Art History,82,3.179975
Art History,83,3.221228
Art History,84,3.261748
Art History,85,3.310252
Art History,86,3.370688
Art History,87,3.43495
Art History,88,3.504113
Art History,89,3.567702
Art History,90,3.634099
Art History,91,3.707249
Art History,92,3.796799
Art History,93,3.897072
Art History,94,4.008454
Art History,95,4.16791
Art History,96,4.357966
Art History,97,4.557344
Art History,98,4.90696
Art History,99,5.469349
Biological Sciences,1,1.269666
Biological Sciences,2,1.390405
Biological Sciences,3,1.464087
Biological Sciences,4,1.509616
Biological Sciences,5,1.547362
Biological Sciences,6,1.585541
Biological Sciences,7,1.6146
Biological Sciences,8,1.648266
Biological Sciences,9,1.673612
Biological Sciences,10,1.699164
Biological Sciences,11,1.720316
Biological Sciences,12,1.749321
Biological Sciences,13,1.771627
Biological Sciences,14,1.793675
Biological Sciences,15,1.820503
Biological Sciences,16,1.840354
Biological Sciences,17,1.861504
Biological Sciences,18,1.882805
Biological Sciences,19,1.900486
Biological Sciences,20,1.920329
Biological Sciences,21,1.938151
Biological Sciences,22,1.953642
Biological Sciences,23,1.971582
Biological Sciences,24,1.989434
Biological Sciences,25,2.006485
Biological Sciences,26,2.029086
Biological Sciences,27,2.046554
Biological Sciences,28,2.06521
Biological Sciences,29,2.077999
Biological Sciences,30,2.093133
Biological Sciences,31,2.110227
Biological Sciences,32,2.129264
Biological Sciences,33,2.145846
Biological Sciences,34,2.163848
Biological Sciences,35,2.18356
Biological Sciences,36,2.200284
Biological Sciences,37,2.219069
Biological Sciences,38,2.22946
Biological Sciences,39,2.245071
Biological Sciences,40,2.262752
Biological Sciences,41,2.280297
Biological Sciences,42,2.292876
Biological Sciences,43,2.311016
Biological Sciences,44,2.327262
Biological Sciences,45,2.346901
Biological Sciences,46,2.362387
Biological Sciences,47,2.38273
Biological Sciences,48,2.397264
Biological Sciences,49,2.410292
Biological Sciences,50,2.429106
Biological Sciences,51,2.438785
Biological Sciences,52,2.453814
Biological Sciences,53,2.474392
Biological Sciences,54,2.490902
Biological Sciences,55,2.506878
Biological Sciences,56,2.529551
Biological Sciences,57,2.548752
Biological Sciences,58,2.569107
Biological Sciences,59,2.592304
Biological Sciences,60,2.61073
Biological Sciences,61,2.634513
Biological Sciences,62,2.657428
Biological Sciences,63,2.67418
Biological Sciences,64,2.697659
Biological Sciences,65,2.715799
Biological Sciences,66,2.73291
Biological Sciences,67,2.760569
Biological Sciences,68,2.782244
Biological Sciences,69,2.804891
Biological Sciences,70,2.829653
Biological Sciences,71,2.866308
Biological Sciences,72,2.893252
Biological Sciences,73,2.914646
Biological Sciences,74,2.944006
Biological Sciences,75,2.975389
Biological Sciences,76,3.001579
Biological Sciences,77,3.033323
Biological Sciences,78,3.067914
Biological Sciences,79,3.095778
Biological Sciences,80,3.135022
Biological Sciences,81,3.180698
Biological Sciences,82,3.222367
Biological Sciences,83,3.250205
Biological Sciences,84,3.283898
Biological Sciences,85,3.332313
Biological Sciences,86,3.395479
Biological Sciences,87,3.438331
Biological Sciences,88,3.496826
Biological Sciences,89,3.562563
Biological Sciences,90,3.63101
Biological Sciences,91,3.715918
Biological Sciences,92,3.792908
Biological Sciences,93,3.872473
Biological Sciences,94,3.943455
Biological Sciences,95,4.075284
Biological Sciences,96,4.212787
Biological Sciences,97,4.453302
Biological Sciences,98,4.691979
Biological Sciences,99,5.207807
Chemical Engineering,1,2.028795
Chemical Engineering,2,2.147351
Chemical Engineering,3,2.254166
Chemical Engineering,4,2.319692
Chemical Engineering,5,2.386572
Chemical Engineering,6,2.448962
Chemical Engineering,7,2.504898
Chemical Engineering,8,2.557206
Chemical Engineering,9,2.594189
Chemical Engineering,10,2.630469
Chemical Engineering,11,2.657283
Chemical Engineering,12,2.68536
Chemical Engineering,13,2.712398
Chemical Engineering,14,2.749654
Chemical Engineering,15,2.775576
Chemical Engineering,16,2.804945
Chemical Engineering,17,2.85014
Chemical Engineering,18,2.88142
Chemical Engineering,19,2.912577
Chemical Engineering,20,2.937087
Chemical Engineering,21,2.974023
Chemical Engineering,22,3.005521
Chemical Engineering,23,3.0288
Chemical Engineering,24,3.063838
Chemical Engineering,25,3.085158
Chemical Engineering,26,3.105201
Chemical Engineering,27,3.129696
Chemical Engineering,28,3.156791
Chemical Engineering,29,3.181595
Chemical Engineering,30,3.211729
Chemical Engineering,31,3.24276
Chemical Engineering,32,3.260118
Chemical Engineering,33,3.278239
Chemical Engineering,34,3.300866
Chemical Engineering,35,3.320538
Chemical Engineering,36,3.348332
Chemical Engineering,37,3.369555
Chemical Engineering,38,3.394119
Chemical Engineering,39,3.419121
Chemical Engineering,40,3.443375
Chemical Engineering,41,3.465375
Chemical Engineering,42,3.481803
Chemical Engineering,43,3.502757
Chemical Engineering,44,3.530417
Chemical Engineering,45,3.556121
Chemical Engineering,46,3.581992
Chemical Engineering,47,3.60186
Chemical Engineering,48,3.622819
Chemical Engineering,49,3.645592
Chemical Engineering,50,3.670773
Chemical Engineering,51,3.691486
Chemical Engineering,52,3.713557
Chemical Engineering,53,3.742376
Chemical Engineering,54,3.767353
Chemical Engineering,55,3.797765
Chemical Engineering,56,3.823637
Chemical Engineering,57,3.851636
Chemical Engineering,58,3.876244
Chemical Engineering,59,3.902715
Chemical Engineering,60,3.933395
Chemical Engineering,61,3.955257
Chemical Engineering,62,3.990255
Chemical Engineering,63,4.016032
Chemical Engineering,64,4.044045
Chemical Engineering,65,4.086171
Chemical Engineering,66,4.118343
Chemical Engineering,67,4.14935
Chemical Engineering,68,4.174147
Chemical Engineering,69,4.195735
Chemical Engineering,70,4.222143
Chemical Engineering,71,4.266494
Chemical Engineering,72,4.304206
Chemical Engineering,73,4.336325
Chemical Engineering,74,4.376309
Chemical Engineering,75,4.426334
Chemical Engineering,76,4.461756
Chemical Engineering,77,4.503803
Chemical Engineering,78,4.549769
Chemical Engineering,79,4.597409
Chemical Engineering,80,4.628001
Chemical Engineering,81,4.677706
Chemical Engineering,82,4.71241
Chemical Engineering,83,4.757887
Chemical Engineering,84,4.837078
Chemical Engineering,85,4.905321
Chemical Engineering,86,4.948195
Chemical Engineering,87,5.011856
Chemical Engineering,88,5.077432
Chemical Engineering,89,5.140392
Chemical Engineering,90,5.229438
Chemical Engineering,91,5.333869
Chemical Engineering,92,5.455225
Chemical Engineering,93,5.542253
Chemical Engineering,94,5.693397
Chemical Engineering,95,5.903453
Chemical Engineering,96,6.10751
Chemical Engineering,97,6.345219
Chemical Engineering,98,6.669081
Chemical Engineering,99,7.319814
Chemistry,1,1.302574
Chemistry,2,1.436241
Chemistry,3,1.500026
Chemistry,4,1.557105
Chemistry,5,1.616318
Chemistry,6,1.660046
Chemistry,7,1.696953
Chemistry,8,1.736259
Chemistry,9,1.773101
Chemistry,10,1.799256
Chemistry,11,1.826973
Chemistry,12,1.858338
Chemistry,13,1.88092
Chemistry,14,1.904519
Chemistry,15,1.927293
Chemistry,16,1.947722
Chemistry,17,1.967006
Chemistry,18,1.989727
Chemistry,19,2.012761
Chemistry,20,2.038706
Chemistry,21,2.061876
Chemistry,22,2.090926
Chemistry,23,2.118338
Chemistry,24,2.133958
Chemistry,25,2.151894
Chemistry,26,2.16925
Chemistry,27,2.184702
Chemistry,28,2.202028
Chemistry,29,2.223571
Chemistry,30,2.246778
Chemistry,31,2.266962
Chemistry,32,2.290976
Chemistry,33,2.308662
Chemistry,34,2.323442
Chemistry,35,2.336328
Chemistry,36,2.351194
Chemistry,37,2.369994
Chemistry,38,2.391902
Chemistry,39,2.410809
Chemistry,40,2.427064
Chemistry,41,2.448256
Chemistry,42,2.469981
Chemistry,43,2.48698
Chemistry,44,2.508547
Chemistry,45,2.531315
Chemistry,46,2.547605
Chemistry,47,2.563976
Chemistry,48,2.58261
Chemistry,49,2.599428
Chemistry,50,2.6168
Chemistry,51,2.629382
Chemistry,52,2.653292
Chemistry,53,2.6760100000000002
Chemistry,54,2.700982
Chemistry,55,2.721173
Chemistry,56,2.739636
Chemistry,57,2.768946
Chemistry,58,2.790272
Chemistry,59,2.817812
Chemistry,60,2.84064
Chemistry,61,2.859341
Chemistry,62,2.882785
Chemistry,63,2.9095240000000002
Chemistry,64,2.940331
Chemistry,65,2.964849
Chemistry,66,2.983656
Chemistry,67,3.005388
Chemistry,68,3.035582
Chemistry,69,3.06245
Chemistry,70,3.088274
Chemistry,71,3.11112
Chemistry,72,3.142617
Chemistry,73,3.174166
Chemistry,74,3.200586
Chemistry,75,3.22987
Chemistry,76,3.266178
Chemistry,77,3.301497
Chemistry,78,3.340827
Chemistry,79,3.387565
Chemistry,80,3.416126
Chemistry,81,3.458594
Chemistry,82,3.502584
Chemistry,83,3.537405
Chemistry,84,3.582219
Chemistry,85,3.635863
Chemistry,86,3.684956
Chemistry,87,3.748862
Chemistry,88,3.792289
Chemistry,89,3.854731
Chemistry,90,3.918088
Chemistry,91,4.010753
Chemistry,92,4.096808
Chemistry,93,4.198227
Chemistry,94,4.31094
Chemistry,95,4.455254
Chemistry,96,4.639064
Chemistry,97,4.841104
Chemistry,98,5.178746
Chemistry,99,5.593503
Civil Engineering,1,1.814954
Civil Engineering,2,1.945067
Civil Engineering,3,2.022779
Civil Engineering,4,2.079772
Civil Engineering,5,2.112482
Civil Engineering,6,2.157745
Civil Engineering,7,2.195059
Civil Engineering,8,2.231145
Civil Engineering,9,2.266927
Civil Engineering,10,2.3106
Civil Engineering,11,2.336736
Civil Engineering,12,2.362263
Civil Engineering,13,2.391744
Civil Engineering,14,2.411056
Civil Engineering,15,2.441689
Civil Engineering,16,2.462416
Civil Engineering,17,2.480576
Civil Engineering,18,2.501463
Civil Engineering,19,2.528931
Civil Engineering,20,2.552411
Civil Engineering,21,2.567158
Civil Engineering,22,2.582933
Civil Engineering,23,2.603316
Civil Engineering,24,2.624974
Civil Engineering,25,2.642529
Civil Engineering,26,2.658892
Civil Engineering,27,2.673271
Civil Engineering,28,2.689053
Civil Engineering,29,2.707528
Civil Engineering,30,2.729647
Civil Engineering,31,2.75151
Civil Engineering,32,2.772502
Civil Engineering,33,2.785147
Civil Engineering,34,2.797041
Civil Engineering,35,2.816595
Civil Engineering,36,2.838352
Civil Engineering,37,2.855994
Civil Engineering,38,2.874122
Civil Engineering,39,2.890784
Civil Engineering,40,2.90736
Civil Engineering,41,2.927262
Civil Engineering,42,2.945097
Civil Engineering,43,2.962506
Civil Engineering,44,2.982355
Civil Engineering,45,3.002343
Civil Engineering,46,3.018737
Civil Engineering,47,3.036428
Civil Engineering,48,3.05828
Civil Engineering,49,3.076115
Civil Engineering,50,3.09479
Civil Engineering,51,3.110685
Civil Engineering,52,3.131198
Civil Engineering,53,3.147706
Civil Engineering,54,3.164211
Civil Engineering,55,3.184087
Civil Engineering,56,3.205549
Civil Engineering,57,3.230894
Civil Engineering,58,3.249821
Civil Engineering,59,3.271676
Civil Engineering,60,3.289861
Civil Engineering,61,3.311251
Civil Engineering,62,3.336134
Civil Engineering,63,3.362121
Civil Engineering,64,3.382796
Civil Engineering,65,3.407617
Civil Engineering,66,3.427124
Civil Engineering,67,3.458047
Civil Engineering,68,3.482966
Civil Engineering,69,3.503167
Civil Engineering,70,3.525358
Civil Engineering,71,3.547764
Civil Engineering,72,3.57961
Civil Engineering,73,3.609193
Civil Engineering,74,3.637671
Civil Engineering,75,3.66553
Civil Engineering,76,3.693927
Civil Engineering,77,3.726744
Civil Engineering,78,3.75772
Civil Engineering,79,3.784686
Civil Engineering,80,3.822398
Civil Engineering,81,3.85997
Civil Engineering,82,3.906687
Civil Engineering,83,3.941956
Civil Engineering,84,3.977117
Civil Engineering,85,4.021368
Civil Engineering,86,4.067196
Civil Engineering,87,4.118632
Civil Engineering,88,4.209319
Civil Engineering,89,4.266324
Civil Engineering,90,4.323449
Civil Engineering,91,4.384293
Civil Engineering,92,4.466557
Civil Engineering,93,4.552939
Civil Engineering,94,4.646799
Civil Engineering,95,4.788292
Civil Engineering,96,4.923339
Civil Engineering,97,5.095549
Civil Engineering,98,5.375909
Civil Engineering,99,5.796291
Communication Technology,1,1.067421
Communication Technology,2,1.140198
Communication Technology,3,1.189102
Communication Technology,4,1.229326
Communication Technology,5,1.273429
Communication Technology,6,1.312331
Communication Technology,7,1.337871
Communication Technology,8,1.372223
Communication Technology,9,1.395269
Communication Technology,10,1.419326
Communication Technology,11,1.440438
Communication Technology,12,1.470309
Communication Technology,13,1.49294
Communication Technology,14,1.512949
Communication Technology,15,1.533686
Communication Technology,16,1.550314
Communication Technology,17,1.571909
Communication Technology,18,1.590395
Communication Technology,19,1.606283
Communication Technology,20,1.626437
Communication Technology,21,1.641985
Communication Technology,22,1.660726
Communication Technology,23,1.680241
Communication Technology,24,1.694195
Communication Technology,25,1.705984
Communication Technology,26,1.717107
Communication Technology,27,1.730242
Communication Technology,28,1.747773
Communication Technology,29,1.760698
Communication Technology,30,1.771277
Communication Technology,31,1.784892
Communication Technology,32,1.806952
Communication Technology,33,1.818769
Communication Technology,34,1.834424
Communication Technology,35,1.847695
Communication Technology,36,1.85975
Communication Technology,37,1.874807
Communication Technology,38,1.887656
Communication Technology,39,1.904308
Communication Technology,40,1.925193
Communication Technology,41,1.938791
Communication Technology,42,1.954415
Communication Technology,43,1.971928
Communication Technology,44,1.984152
Communication Technology,45,1.999468
Communication Technology,46,2.014174
Communication Technology,47,2.029593
Communication Technology,48,2.044754
Communication Technology,49,2.058813
Communication Technology,50,2.072067
Communication Technology,51,2.086453
Communication Technology,52,2.096979
Communication Technology,53,2.113469
Communication Technology,54,2.12732
Communication Technology,55,2.144657
Communication Technology,56,2.161412
Communication Technology,57,2.179087
Communication Technology,58,2.192416
Communication Technology,59,2.205613
Communication Technology,60,2.223503
Communication Technology,61,2.238478
Communication Technology,62,2.25136
Communication Technology,63,2.26949
Communication Technology,64,2.285756
Communication Technology,65,2.302682
Communication Technology,66,2.32177
Communication Technology,67,2.337342
Communication Technology,68,2.360008
Communication Technology,69,2.385616
Communication Technology,70,2.401847
Communication Technology,71,2.426472
Communication Technology,72,2.454521
Communication Technology,73,2.481836
Communication Technology,74,2.507516
Communication Technology,75,2.524654
Communication Technology,76,2.542475
Communication Technology,77,2.568214
Communication Technology,78,2.597332
Communication Technology,79,2.628719
Communication Technology,80,2.656412
Communication Technology,81,2.68702
Communication Technology,82,2.709484
Communication Technology,83,2.744744
Communication Technology,84,2.784092
Communication Technology,85,2.818556
Communication Technology,86,2.86805
Communication Technology,87,2.914646
Communication Technology,88,2.964251
Communication Technology,89,3.01056
Communication Technology,90,3.057955
Communication Technology,91,3.125698
Communication Technology,92,3.193321
Communication Technology,93,3.248916
Communication Technology,94,3.337873
Communication Technology,95,3.430506
Communication Technology,96,3.518314
Communication Technology,97,3.627754
Communication Technology,98,3.789115
Communication Technology,99,4.187178
Communications,1,1.276427
Communications,2,1.394609
Communications,3,1.466878
Communications,4,1.499937
Communications,5,1.543214
Communications,6,1.585471
Communications,7,1.620513
