doc_id,year,month,day,views
T. S. Eliot,2023,9,7,2147
T. S. Eliot,2023,9,8,1964
T. S. Eliot,2023,9,9,2019
T. S. Eliot,2023,9,10,2411
T. S. Eliot,2023,9,11,2392
T. S. Eliot,2023,9,12,2443
T. S. Eliot,2023,9,13,2366
T. S. Eliot,2023,9,14,2292
T. S. Eliot,2023,9,15,2187
T. S. Eliot,2023,9,16,1955
T. S. Eliot,2023,9,17,2121
T. S. Eliot,2023,9,18,2290
T. S. Eliot,2023,9,19,2355
T. S. Eliot,2023,9,20,2421
T. S. Eliot,2023,9,21,2438
T. S. Eliot,2023,9,22,2150
T. S. Eliot,2023,9,23,2111
T. S. Eliot,2023,9,24,2191
T. S. Eliot,2023,9,25,2437
T. S. Eliot,2023,9,26,4030
T. S. Eliot,2023,9,27,2604
T. S. Eliot,2023,9,28,2356
T. S. Eliot,2023,9,29,2254
George Orwell,2023,8,1,5061
George Orwell,2023,8,2,4226
George Orwell,2023,8,3,4434
George Orwell,2023,8,4,4328
George Orwell,2023,8,5,4821
George Orwell,2023,8,6,5100
George Orwell,2023,8,7,5001
George Orwell,2023,8,8,4693
George Orwell,2023,8,9,4301
George Orwell,2023,8,10,4766
George Orwell,2023,8,11,4495
George Orwell,2023,8,12,5038
George Orwell,2023,8,13,5574
George Orwell,2023,8,14,5931
George Orwell,2023,8,15,7467
George Orwell,2023,8,16,6285
George Orwell,2023,8,17,13118
George Orwell,2023,8,18,7266
George Orwell,2023,8,19,5068
George Orwell,2023,8,20,4956
George Orwell,2023,8,21,5300
George Orwell,2023,8,22,4892
George Orwell,2023,8,23,4502
George Orwell,2023,8,24,4766
George Orwell,2023,8,25,4689
George Orwell,2023,8,26,4301
George Orwell,2023,8,27,4860
George Orwell,2023,8,28,5447
George Orwell,2023,8,29,5161
George Orwell,2023,8,30,4906
George Orwell,2023,8,31,5494
George Orwell,2023,9,1,4562
George Orwell,2023,9,2,4332
George Orwell,2023,9,3,4860
George Orwell,2023,9,4,4919
George Orwell,2023,9,5,5099
George Orwell,2023,9,6,5668
George Orwell,2023,9,7,5484
George Orwell,2023,9,8,4843
George Orwell,2023,9,9,4646
George Orwell,2023,9,10,5057
George Orwell,2023,9,11,5137
George Orwell,2023,9,12,4923
George Orwell,2023,9,13,4959
George Orwell,2023,9,14,5165
George Orwell,2023,9,15,4616
George Orwell,2023,9,16,4157
George Orwell,2023,9,17,4823
George Orwell,2023,9,18,5122
George Orwell,2023,9,19,4925
George Orwell,2023,9,20,4851
George Orwell,2023,9,21,4676
George Orwell,2023,9,22,4005
George Orwell,2023,9,23,4027
George Orwell,2023,9,24,4434
George Orwell,2023,9,25,6445
George Orwell,2023,9,26,5494
George Orwell,2023,9,27,5041
George Orwell,2023,9,28,4790
George Orwell,2023,9,29,4728
Samuel Beckett,2023,8,1,1428
Samuel Beckett,2023,8,2,1401
Samuel Beckett,2023,8,3,1418
Samuel Beckett,2023,8,4,1467
Samuel Beckett,2023,8,5,1388
Samuel Beckett,2023,8,6,1600
Samuel Beckett,2023,8,7,1468
Samuel Beckett,2023,8,8,1541
Samuel Beckett,2023,8,9,1396
Samuel Beckett,2023,8,10,1361
Samuel Beckett,2023,8,11,1409
Samuel Beckett,2023,8,12,1409
Samuel Beckett,2023,8,13,1334
Samuel Beckett,2023,8,14,1410
Samuel Beckett,2023,8,15,1417
Samuel Beckett,2023,8,16,1409
Samuel Beckett,2023,8,17,1622
Samuel Beckett,2023,8,18,1430
Samuel Beckett,2023,8,19,1359
Samuel Beckett,2023,8,20,1439
Samuel Beckett,2023,8,21,1533
Samuel Beckett,2023,8,22,1395
Samuel Beckett,2023,8,23,1398
Samuel Beckett,2023,8,24,1282
Samuel Beckett,2023,8,25,1260
Samuel Beckett,2023,8,26,1292
Samuel Beckett,2023,8,27,1337
Samuel Beckett,2023,8,28,1473
Samuel Beckett,2023,8,29,1359
Samuel Beckett,2023,8,30,1340
Samuel Beckett,2023,8,31,1318
Samuel Beckett,2023,9,1,1332
Samuel Beckett,2023,9,2,1336
Samuel Beckett,2023,9,3,1343
Samuel Beckett,2023,9,4,1430
Samuel Beckett,2023,9,5,1450
Samuel Beckett,2023,9,6,1490
Samuel Beckett,2023,9,7,1460
Samuel Beckett,2023,9,8,1392
Samuel Beckett,2023,9,9,1398
Samuel Beckett,2023,9,10,1328
Samuel Beckett,2023,9,11,1314
Samuel Beckett,2023,9,12,1356
Samuel Beckett,2023,9,13,1384
Samuel Beckett,2023,9,14,1422
Samuel Beckett,2023,9,15,1275
Samuel Beckett,2023,9,16,1228
Samuel Beckett,2023,9,17,1538
Samuel Beckett,2023,9,18,1623
Samuel Beckett,2023,9,19,1480
Samuel Beckett,2023,9,20,1459
Samuel Beckett,2023,9,21,1717
Samuel Beckett,2023,9,22,3703
Samuel Beckett,2023,9,23,2256
Samuel Beckett,2023,9,24,1894
Samuel Beckett,2023,9,25,1880
Samuel Beckett,2023,9,26,1698
Samuel Beckett,2023,9,27,1865
Samuel Beckett,2023,9,28,1928
Samuel Beckett,2023,9,29,1844
W. H. Auden,2023,8,1,1510
W. H. Auden,2023,8,2,1547
W. H. Auden,2023,8,3,1607
W. H. Auden,2023,8,4,1571
W. H. Auden,2023,8,5,1446
W. H. Auden,2023,8,6,1512
W. H. Auden,2023,8,7,1569
W. H. Auden,2023,8,8,1567
W. H. Auden,2023,8,9,1503
W. H. Auden,2023,8,10,1463
W. H. Auden,2023,8,11,2154
W. H. Auden,2023,8,12,1589
W. H. Auden,2023,8,13,1657
W. H. Auden,2023,8,14,1658
W. H. Auden,2023,8,15,1600
W. H. Auden,2023,8,16,1564
W. H. Auden,2023,8,17,1583
W. H. Auden,2023,8,18,3934
W. H. Auden,2023,8,19,1531
W. H. Auden,2023,8,20,1832
W. H. Auden,2023,8,21,1737
W. H. Auden,2023,8,22,1708
W. H. Auden,2023,8,23,1647
W. H. Auden,2023,8,24,1686
W. H. Auden,2023,8,25,1726
W. H. Auden,2023,8,26,1577
W. H. Auden,2023,8,27,1505
W. H. Auden,2023,8,28,1495
W. H. Auden,2023,8,29,1514
W. H. Auden,2023,8,30,1494
W. H. Auden,2023,8,31,1525
W. H. Auden,2023,9,1,1495
W. H. Auden,2023,9,2,1387
W. H. Auden,2023,9,3,1421
W. H. Auden,2023,9,4,1544
W. H. Auden,2023,9,5,1535
W. H. Auden,2023,9,6,1555
W. H. Auden,2023,9,7,1357
W. H. Auden,2023,9,8,1351
W. H. Auden,2023,9,9,1422
W. H. Auden,2023,9,10,1547
W. H. Auden,2023,9,11,1571
W. H. Auden,2023,9,12,2915
W. H. Auden,2023,9,13,1775
W. H. Auden,2023,9,14,1513
W. H. Auden,2023,9,15,1485
W. H. Auden,2023,9,16,1388
W. H. Auden,2023,9,17,1422
W. H. Auden,2023,9,18,1572
W. H. Auden,2023,9,19,2490
W. H. Auden,2023,9,20,1701
W. H. Auden,2023,9,21,1873
W. H. Auden,2023,9,22,1578
W. H. Auden,2023,9,23,1481
W. H. Auden,2023,9,24,1899
W. H. Auden,2023,9,25,2092
W. H. Auden,2023,9,26,2817
W. H. Auden,2023,9,27,1838
W. H. Auden,2023,9,28,1783
W. H. Auden,2023,9,29,2186
Louis MacNeice,2023,8,1,63
Louis MacNeice,2023,8,2,175
Louis MacNeice,2023,8,3,72
Louis MacNeice,2023,8,4,88
Louis MacNeice,2023,8,5,87
Louis MacNeice,2023,8,6,103
Louis MacNeice,2023,8,7,141
Louis MacNeice,2023,8,8,92
Louis MacNeice,2023,8,9,80
Louis MacNeice,2023,8,10,78
Louis MacNeice,2023,8,11,78
Louis MacNeice,2023,8,12,81
Louis MacNeice,2023,8,13,116
Louis MacNeice,2023,8,14,93
Louis MacNeice,2023,8,15,95
Louis MacNeice,2023,8,16,91
Louis MacNeice,2023,8,17,112
Louis MacNeice,2023,8,18,69
Louis MacNeice,2023,8,19,106
Louis MacNeice,2023,8,20,108
Louis MacNeice,2023,8,21,124
Louis MacNeice,2023,8,22,110
Louis MacNeice,2023,8,23,77
Louis MacNeice,2023,8,24,101
Louis MacNeice,2023,8,25,70
Louis MacNeice,2023,8,26,158
Louis MacNeice,2023,8,27,324
Louis MacNeice,2023,8,28,205
Louis MacNeice,2023,8,29,104
Louis MacNeice,2023,8,30,120
Louis MacNeice,2023,8,31,90
Louis MacNeice,2023,9,1,393
Louis MacNeice,2023,9,2,102
Louis MacNeice,2023,9,3,169
Louis MacNeice,2023,9,4,113
Louis MacNeice,2023,9,5,100
Louis MacNeice,2023,9,6,172
Louis MacNeice,2023,9,7,96
Louis MacNeice,2023,9,8,74
Louis MacNeice,2023,9,9,72
Louis MacNeice,2023,9,10,99
Louis MacNeice,2023,9,11,103
Louis MacNeice,2023,9,12,209
Louis MacNeice,2023,9,13,121
Louis MacNeice,2023,9,14,90
Louis MacNeice,2023,9,15,82
Louis MacNeice,2023,9,16,73
Louis MacNeice,2023,9,17,60
Louis MacNeice,2023,9,18,99
Louis MacNeice,2023,9,19,118
Louis MacNeice,2023,9,20,114
Louis MacNeice,2023,9,21,100
Louis MacNeice,2023,9,22,231
Louis MacNeice,2023,9,23,116
Louis MacNeice,2023,9,24,113
Louis MacNeice,2023,9,25,119
Louis MacNeice,2023,9,26,113
Louis MacNeice,2023,9,27,75
Louis MacNeice,2023,9,28,84
Louis MacNeice,2023,9,29,86
Cecil Day-Lewis,2023,8,1,551
Cecil Day-Lewis,2023,8,2,500
Cecil Day-Lewis,2023,8,3,464
Cecil Day-Lewis,2023,8,4,578
Cecil Day-Lewis,2023,8,5,599
Cecil Day-Lewis,2023,8,6,659
Cecil Day-Lewis,2023,8,7,514
Cecil Day-Lewis,2023,8,8,464
Cecil Day-Lewis,2023,8,9,455
Cecil Day-Lewis,2023,8,10,517
Cecil Day-Lewis,2023,8,11,487
Cecil Day-Lewis,2023,8,12,515
Cecil Day-Lewis,2023,8,13,577
Cecil Day-Lewis,2023,8,14,534
Cecil Day-Lewis,2023,8,15,483
Cecil Day-Lewis,2023,8,16,453
Cecil Day-Lewis,2023,8,17,513
Cecil Day-Lewis,2023,8,18,565
Cecil Day-Lewis,2023,8,19,548
Cecil Day-Lewis,2023,8,20,683
Cecil Day-Lewis,2023,8,21,497
Cecil Day-Lewis,2023,8,22,546
Cecil Day-Lewis,2023,8,23,781
Cecil Day-Lewis,2023,8,24,746
Cecil Day-Lewis,2023,8,25,554
Cecil Day-Lewis,2023,8,26,575
Cecil Day-Lewis,2023,8,27,588
Cecil Day-Lewis,2023,8,28,514
Cecil Day-Lewis,2023,8,29,485
Cecil Day-Lewis,2023,8,30,672
Cecil Day-Lewis,2023,8,31,488
Cecil Day-Lewis,2023,9,1,470
Cecil Day-Lewis,2023,9,2,518
Cecil Day-Lewis,2023,9,3,515
Cecil Day-Lewis,2023,9,4,480
Cecil Day-Lewis,2023,9,5,507
Cecil Day-Lewis,2023,9,6,458
Cecil Day-Lewis,2023,9,7,448
Cecil Day-Lewis,2023,9,8,506
Cecil Day-Lewis,2023,9,9,526
Cecil Day-Lewis,2023,9,10,646
Cecil Day-Lewis,2023,9,11,557
Cecil Day-Lewis,2023,9,12,484
Cecil Day-Lewis,2023,9,13,505
Cecil Day-Lewis,2023,9,14,500
Cecil Day-Lewis,2023,9,15,578
Cecil Day-Lewis,2023,9,16,571
Cecil Day-Lewis,2023,9,17,510
Cecil Day-Lewis,2023,9,18,451
Cecil Day-Lewis,2023,9,19,434
Cecil Day-Lewis,2023,9,20,450
Cecil Day-Lewis,2023,9,21,446
Cecil Day-Lewis,2023,9,22,387
Cecil Day-Lewis,2023,9,23,496
Cecil Day-Lewis,2023,9,24,509
Cecil Day-Lewis,2023,9,25,448
Cecil Day-Lewis,2023,9,26,550
Cecil Day-Lewis,2023,9,27,450
Cecil Day-Lewis,2023,9,28,422
Cecil Day-Lewis,2023,9,29,965
Stephen Spender,2023,8,1,316
Stephen Spender,2023,8,2,230
Stephen Spender,2023,8,3,210
Stephen Spender,2023,8,4,173
Stephen Spender,2023,8,5,149
Stephen Spender,2023,8,6,167
Stephen Spender,2023,8,7,138
Stephen Spender,2023,8,8,175
Stephen Spender,2023,8,9,139
Stephen Spender,2023,8,10,153
Stephen Spender,2023,8,11,142
Stephen Spender,2023,8,12,138
Stephen Spender,2023,8,13,201
Stephen Spender,2023,8,14,166
Stephen Spender,2023,8,15,308
Stephen Spender,2023,8,16,208
Stephen Spender,2023,8,17,216
Stephen Spender,2023,8,18,146
Stephen Spender,2023,8,19,149
Stephen Spender,2023,8,20,180
Stephen Spender,2023,8,21,183
Stephen Spender,2023,8,22,275
Stephen Spender,2023,8,23,274
Stephen Spender,2023,8,24,211
Stephen Spender,2023,8,25,159
Stephen Spender,2023,8,26,192
Stephen Spender,2023,8,27,189
Stephen Spender,2023,8,28,238
Stephen Spender,2023,8,29,196
Stephen Spender,2023,8,30,172
Stephen Spender,2023,8,31,165
Stephen Spender,2023,9,1,126
Stephen Spender,2023,9,2,149
Stephen Spender,2023,9,3,196
Stephen Spender,2023,9,4,224
Stephen Spender,2023,9,5,171
Stephen Spender,2023,9,6,271
Stephen Spender,2023,9,7,247
Stephen Spender,2023,9,8,183
Stephen Spender,2023,9,9,140
Stephen Spender,2023,9,10,212
Stephen Spender,2023,9,11,226
Stephen Spender,2023,9,12,189
Stephen Spender,2023,9,13,184
Stephen Spender,2023,9,14,201
Stephen Spender,2023,9,15,179
Stephen Spender,2023,9,16,150
Stephen Spender,2023,9,17,177
Stephen Spender,2023,9,18,205
Stephen Spender,2023,9,19,210
Stephen Spender,2023,9,20,159
Stephen Spender,2023,9,21,173
Stephen Spender,2023,9,22,154
Stephen Spender,2023,9,23,164
Stephen Spender,2023,9,24,220
Stephen Spender,2023,9,25,182
Stephen Spender,2023,9,26,186
Stephen Spender,2023,9,27,172
Stephen Spender,2023,9,28,210
Stephen Spender,2023,9,29,144
Christopher Isherwood,2023,8,1,453
Christopher Isherwood,2023,8,2,433
Christopher Isherwood,2023,8,3,459
Christopher Isherwood,2023,8,4,508
Christopher Isherwood,2023,8,5,486
Christopher Isherwood,2023,8,6,504
Christopher Isherwood,2023,8,7,550
Christopher Isherwood,2023,8,8,573
Christopher Isherwood,2023,8,9,468
Christopher Isherwood,2023,8,10,471
Christopher Isherwood,2023,8,11,417
Christopher Isherwood,2023,8,12,452
Christopher Isherwood,2023,8,13,560
Christopher Isherwood,2023,8,14,472
Christopher Isherwood,2023,8,15,498
Christopher Isherwood,2023,8,16,479
Christopher Isherwood,2023,8,17,472
Christopher Isherwood,2023,8,18,488
Christopher Isherwood,2023,8,19,474
Christopher Isherwood,2023,8,20,526
Christopher Isherwood,2023,8,21,533
Christopher Isherwood,2023,8,22,438
Christopher Isherwood,2023,8,23,493
Christopher Isherwood,2023,8,24,451
Christopher Isherwood,2023,8,25,410
Christopher Isherwood,2023,8,26,718
Christopher Isherwood,2023,8,27,659
Christopher Isherwood,2023,8,28,547
Christopher Isherwood,2023,8,29,489
Christopher Isherwood,2023,8,30,532
Christopher Isherwood,2023,8,31,496
Christopher Isherwood,2023,9,1,420
Christopher Isherwood,2023,9,2,525
Christopher Isherwood,2023,9,3,1072
Christopher Isherwood,2023,9,4,682
Christopher Isherwood,2023,9,5,547
Christopher Isherwood,2023,9,6,478
Christopher Isherwood,2023,9,7,482
Christopher Isherwood,2023,9,8,418
Christopher Isherwood,2023,9,9,438
Christopher Isherwood,2023,9,10,508
Christopher Isherwood,2023,9,11,453
Christopher Isherwood,2023,9,12,531
Christopher Isherwood,2023,9,13,487
Christopher Isherwood,2023,9,14,489
Christopher Isherwood,2023,9,15,412
Christopher Isherwood,2023,9,16,421
Christopher Isherwood,2023,9,17,640
Christopher Isherwood,2023,9,18,439
Christopher Isherwood,2023,9,19,464
Christopher Isherwood,2023,9,20,418
Christopher Isherwood,2023,9,21,444
Christopher Isherwood,2023,9,22,455
Christopher Isherwood,2023,9,23,497
Christopher Isherwood,2023,9,24,547
Christopher Isherwood,2023,9,25,487
Christopher Isherwood,2023,9,26,565
Christopher Isherwood,2023,9,27,527
Christopher Isherwood,2023,9,28,480
Christopher Isherwood,2023,9,29,443
Edward Upward,2023,8,1,19
Edward Upward,2023,8,2,12
Edward Upward,2023,8,3,21
Edward Upward,2023,8,4,8
Edward Upward,2023,8,5,8
Edward Upward,2023,8,6,11
Edward Upward,2023,8,7,11
Edward Upward,2023,8,8,21
Edward Upward,2023,8,9,11
Edward Upward,2023,8,10,9
Edward Upward,2023,8,11,14
Edward Upward,2023,8,12,13
Edward Upward,2023,8,13,10
Edward Upward,2023,8,14,15
Edward Upward,2023,8,15,12
Edward Upward,2023,8,16,17
Edward Upward,2023,8,17,20
Edward Upward,2023,8,18,16
Edward Upward,2023,8,19,27
Edward Upward,2023,8,20,11
Edward Upward,2023,8,21,12
Edward Upward,2023,8,22,16
Edward Upward,2023,8,23,14
Edward Upward,2023,8,24,8
Edward Upward,2023,8,25,14
Edward Upward,2023,8,26,11
Edward Upward,2023,8,27,13
Edward Upward,2023,8,28,17
Edward Upward,2023,8,29,16
Edward Upward,2023,8,30,16
Edward Upward,2023,8,31,14
Edward Upward,2023,9,1,14
Edward Upward,2023,9,2,14
Edward Upward,2023,9,3,11
Edward Upward,2023,9,4,15
Edward Upward,2023,9,5,20
Edward Upward,2023,9,6,9
Edward Upward,2023,9,7,14
Edward Upward,2023,9,8,18
Edward Upward,2023,9,9,71
Edward Upward,2023,9,10,13
Edward Upward,2023,9,11,15
Edward Upward,2023,9,12,15
Edward Upward,2023,9,13,15
Edward Upward,2023,9,14,9
Edward Upward,2023,9,15,15
Edward Upward,2023,9,16,9
Edward Upward,2023,9,17,10
Edward Upward,2023,9,18,10
Edward Upward,2023,9,19,16
Edward Upward,2023,9,20,12
Edward Upward,2023,9,21,10
Edward Upward,2023,9,22,14
Edward Upward,2023,9,23,8
Edward Upward,2023,9,24,14
Edward Upward,2023,9,25,17
Edward Upward,2023,9,26,20
Edward Upward,2023,9,27,11
Edward Upward,2023,9,28,13
Edward Upward,2023,9,29,8
Rex Warner,2023,8,1,15
Rex Warner,2023,8,2,17
Rex Warner,2023,8,3,10
Rex Warner,2023,8,4,17
Rex Warner,2023,8,5,14
Rex Warner,2023,8,6,12
Rex Warner,2023,8,7,11
Rex Warner,2023,8,8,10
Rex Warner,2023,8,9,13
Rex Warner,2023,8,10,12
Rex Warner,2023,8,11,13
Rex Warner,2023,8,12,11
Rex Warner,2023,8,13,23
Rex Warner,2023,8,14,16
Rex Warner,2023,8,15,13
Rex Warner,2023,8,16,14
Rex Warner,2023,8,17,17
Rex Warner,2023,8,18,16
Rex Warner,2023,8,19,22
Rex Warner,2023,8,20,11
Rex Warner,2023,8,21,40
Rex Warner,2023,8,22,22
Rex Warner,2023,8,23,13
Rex Warner,2023,8,24,20
Rex Warner,2023,8,25,18
Rex Warner,2023,8,26,7
Rex Warner,2023,8,27,10
Rex Warner,2023,8,28,27
Rex Warner,2023,8,29,21
Rex Warner,2023,8,30,13
Rex Warner,2023,8,31,22
Rex Warner,2023,9,1,19
Rex Warner,2023,9,2,17
Rex Warner,2023,9,3,14
Rex Warner,2023,9,4,15
Rex Warner,2023,9,5,13
Rex Warner,2023,9,6,18
Rex Warner,2023,9,7,12
Rex Warner,2023,9,8,13
Rex Warner,2023,9,9,19
Rex Warner,2023,9,10,26
Rex Warner,2023,9,11,11
Rex Warner,2023,9,12,20
Rex Warner,2023,9,13,15
Rex Warner,2023,9,14,20
Rex Warner,2023,9,15,18
Rex Warner,2023,9,16,16
Rex Warner,2023,9,17,16
Rex Warner,2023,9,18,12
Rex Warner,2023,9,19,17
Rex Warner,2023,9,20,23
Rex Warner,2023,9,21,22
Rex Warner,2023,9,22,14
Rex Warner,2023,9,23,13
Rex Warner,2023,9,24,11
Rex Warner,2023,9,25,17
Rex Warner,2023,9,26,13
Rex Warner,2023,9,27,22
Rex Warner,2023,9,28,24
Rex Warner,2023,9,29,15
Seamus Heaney,2023,8,1,534
Seamus Heaney,2023,8,2,501
Seamus Heaney,2023,8,3,555
Seamus Heaney,2023,8,4,495
Seamus Heaney,2023,8,5,438
Seamus Heaney,2023,8,6,681
Seamus Heaney,2023,8,7,605
Seamus Heaney,2023,8,8,543
Seamus Heaney,2023,8,9,544
Seamus Heaney,2023,8,10,521
Seamus Heaney,2023,8,11,479
Seamus Heaney,2023,8,12,521
Seamus Heaney,2023,8,13,830
Seamus Heaney,2023,8,14,645
Seamus Heaney,2023,8,15,667
Seamus Heaney,2023,8,16,617
Seamus Heaney,2023,8,17,719
Seamus Heaney,2023,8,18,686
Seamus Heaney,2023,8,19,697
Seamus Heaney,2023,8,20,1205
Seamus Heaney,2023,8,21,1120
Seamus Heaney,2023,8,22,941
Seamus Heaney,2023,8,23,812
Seamus Heaney,2023,8,24,699
Seamus Heaney,2023,8,25,641
Seamus Heaney,2023,8,26,1052
Seamus Heaney,2023,8,27,1793
Seamus Heaney,2023,8,28,1163
Seamus Heaney,2023,8,29,1334
Seamus Heaney,2023,8,30,9048
Seamus Heaney,2023,8,31,2146
Seamus Heaney,2023,9,1,1355
Seamus Heaney,2023,9,2,1169
Seamus Heaney,2023,9,3,1648
Seamus Heaney,2023,9,4,1100
Seamus Heaney,2023,9,5,935
Seamus Heaney,2023,9,6,899
Seamus Heaney,2023,9,7,974
Seamus Heaney,2023,9,8,836
Seamus Heaney,2023,9,9,688
Seamus Heaney,2023,9,10,953
Seamus Heaney,2023,9,11,920
Seamus Heaney,2023,9,12,858
Seamus Heaney,2023,9,13,831
Seamus Heaney,2023,9,14,749
Seamus Heaney,2023,9,15,664
Seamus Heaney,2023,9,16,704
Seamus Heaney,2023,9,17,670
Seamus Heaney,2023,9,18,784
Seamus Heaney,2023,9,19,740
Seamus Heaney,2023,9,20,762
Seamus Heaney,2023,9,21,753
Seamus Heaney,2023,9,22,642
Seamus Heaney,2023,9,23,567
Seamus Heaney,2023,9,24,625
Seamus Heaney,2023,9,25,719
Seamus Heaney,2023,9,26,802
Seamus Heaney,2023,9,27,694
Seamus Heaney,2023,9,28,655
Seamus Heaney,2023,9,29,719
